text,label,clean_text
RT anies sama ganjar kemarin ngasih kritikan ke wowo. kalau gibran ini pure gak sopan aja sih ke prof mahfud. dibelain gak ini sama pendukungnya? [RE kinderorchestra],Politik,rt anies sama ganjar kemarin ngasih kritik wowo kalau gibran pure gak sopan aja sih prof mahfud bain gak sama dukung re kinderorchestra
Capres No 3 Ganjar Pranowo pejuang petani tembakau!Dukung bersama untuk hasil panen tembakau yang lebih baik. #GanjarPranowoPilihanUmat #GanjarMahfudRebound #JNK,Politik,capres no ganjar pranowo juang tani tembakaudukung sama hasil panen tembakau lebih baik ganjarmahfudrebound jnk
"RT Mas @GzNGOSQK078P4vF1sdLMl5zMXNkI/Chx48AuRahLRNQ= sy juga china kristen. Bukan warga jkt. Tp ikut mengikuti keramaian polarisasi ini. Sy temukan hingga kini, hoax2 thd Pak @ohSW2sPygG3SzN+V98GrAoeLJw6l0wXF06mXQzc/t6M= mis tuduhan korupsi anggaran menteri pendidikan yg sbtlnya justru sebaliknya, menkeu bertindak atas laporan Anies. [RE yusing]",Pertahanan dan Keamanan,rt mas sy china kristen bukan warga jkt tp ikut ikut ramai polarisasi sy temu hingga kini thd pak mis tuduh korupsi anggar menteri didik yg justru balik menkeu tindak atas lapor anies re yusing
RT Tenggelamkan mereka Pak @rYcAwNRe+5tWBc9cBICgzh3QN6SB1wMbX+o0pcxfBO0= https://t.co/NnbkFK55FU [RE susipudjiastuti],Politik,rt tenggelam pak re susipudjiastuti
"RT Anies mengajak kita memindahkan ruang ""palsu"" keruang ""nyata"" agar kita tidak terbuai mimpi2 yang dijanjikan politisi. Gagasannya bisa ""dicubit"", bisa disentuh, bisa dikritik, bisa dinilai bahkan dg rekam jejak Tinggalkan mimpi yg penuh janji2, hadirkan janji2 dlm kenyataan [RE dapitnih]",Politik,rt anies ajak pindah ruang palsu ruang nyata buai janji politis gagas cubit sentuh kritik nilai bahkan dg rekam jejak tinggal mimpi yg penuh hadir dlm nyata re dapitnih
"Slank hebohkan Hajatan Rakyat Ganjar di Bandung, Minggu, 21/01/2024. Orang baik bilih orang baik Ã°ÂŸÂ‘ÂŒÃ°ÂŸÂ‘ÂÃ°ÂŸÂ¤ÂŸ #GanjarMahfud2024 #GPMMD3 #SlankGanjarMahfud #GanjarPresidenRakyat https://t.co/ubAbhFkDtk",Politik,slank heboh hajat rakyat ganjar bandung minggu orang baik bilih orang baik slankganjarmahfud ganjarpresidenrakyat
RT Program Prabowo Hilirisasi Nikel Bahan Baku Baterai Ponsel ... - https://t.co/xXPlXO8ZDv https://t.co/2XANMn5TJG #IndonesiaKuatIndonesiaMaju #DiplomasiProgresif02 #02Melanjutkan [RE NegarakuApa],Ekonomi,rt program prabowo hilir nikel bahan baku baterai ponsel re negarakuapa
"RT Ini Kronologi Anies Nekat Revisi UMP, Naik Jadi Rp 4,6 Juta! https://t.co/gpKBc0jmjE Momen Gubernur Anies Temui Buruh, Ngemper Bareng hingga Jawab Protes soal UMP 2022 https://t.co/a5XjYunWhw [RE BosPurwa]",Politik,rt kronologi anies nekat revisi ump naik jadi rp juta momen gubernur anies temu buruh ngemper bareng hingga jawab protes soal ump re bospurwa
"RT Pak Anies Baswedan malah bersyukur di-Reshuffle, beliau yakin ada hikmah dan rencana yang lebih sempurna.. Iya juga ya, seandainya beliau tetap jadi Menteri. Warga Jakarta nggak akan pernah merasakan dipimpin Gubernur sehebat pak Anies Ã°ÂŸÂ«Â¶Ã°ÂŸÂ˜ÂŠ #AMINAjaDulu #AniesMuhaimin2024 https://t.co/R4NFvE53pc [RE Mdy_Asmara1701]",Sosial Budaya,rt pak anies baswedan malah syukur direshuffle beliau yakin hikmah rencana lebih sempurna iya anda beliau tetap jadi menteri warga jakarta pernah rasa pimpin gubernur hebat pak anies aminajadulu re
"RT Masih banyak orang yang tidak tau kalau Prabowo sudah berkali-kali di panggil Komnas HAM, tapi Prabowo tidak pernah hadir. Makanya mereka pikir isu pelanggaran HAM adalah isu 5 tahunan. [RE albertsamuel28]",Politik,rt banyak orang tau kalau prabowo berkalikali panggil komnas ham prabowo pernah hadir makanya pikir isu langgar ham isu tahun re
"RT Ketika Pak Lurah Marah dan Makin Sembrono Ketika Jokowi mengomentari kondisi jalan rusak di Jateng, sesungguhnya hati kecilku tersenyum: sepertinya dia bukan lagi timses, namun sudah menjadi sekelas buzzer. Betapa tidak, sengaja menggiring opini dengan menyembunyikan data dan fakta memang pekerjaan utama buzzer Prabowo-Gibran. Kenyataannya jika kita mau sedikit membuka data, kondisi kemantapan jalan di Jateng justru paling baik jika dibanding Jatim dan Jabar. Kemantapan kondisi jalan di Jateng tercatat 92,49 persen dengan total panjang jalan provinsi 2.404 km. Sedangkan Jatim kondisinya 89,1 persen dan Jabar lebih rendah lagi 82,79 persen. Jokowi tentu tahu fakta itu, namun dia sengaja menutupi karena kebutuhannya cuma untuk menjatuhkan Ganjar Pranowo. Sering aku berpikir, barangkali penguasa memang tidak benar-benar ingin membuat rakyatnya menjadi pintar, karena di musim pemilu seperti ini orang bodoh rupanya sangat dibutuhkan. Mereka lah yang paling gampang dicekoki narasi pembodohan dan fitnah semacam itu. Aku yakin, anda sekalian bukan termasuk golongan itu. Lebih mengejutkan lagi adalah ketika hari ini aku membaca berita Jokowi melontoarkan pernyataan, bahwa presiden boleh memihak dan berkampanye. Tentu saja mudah kita duga maksud Jokowi mengatakan itu tak lain untuk membenarkan aktivitasnya berkampanye sambil menebar bansos yang sudah terlanjur diketahui publik. Secara pribadi, Jokowi memang punya hak berpolitik, namun menggunakan infrastruktur kekuasaan, menggunakan bansos yang merupakan duit rakyat untuk membantu memenangkan anaknya, bukan hanya dilarang undang-undang, namun juga tindakan yang sangat keji dan tak manusiawi. Melihat fenomena itu, aku sederhana saja memandangnya: dia memang betul-betul sudah sangat marah. Bayangkan saja, semua infrastruktur kekuasaan sudah dimanfaatkan, hukum sudah dijadikan alat untuk menyandera, namun penolakan masyarakat terhadap Prabowo- Gibran masih luar biasa besarnya. Diakui atau tidak, Jokowi memang sangat kerepotan menggerus suara di Jateng yang merupakan basis Ganjar Pranowo. Bayangkan, dalam sebulan, dia sampai dua kali ke Jateng lho, dan berkeliling ke banyak daerah sambil menebar bansos. Semua camat bahkan diperintah untuk mengerahkan warganya menyambut rombongan Jokowi. Namun yang terjadi justru komedi: warga yang berdiri di tepi jalan beramai-ramai menyambut Jokowi dengan teriakan ""Ganjar..."" berkali-kali. Jadi wajar dong kalau Jokowi makin marah dan kian sembrono. Namanya juga manusia. Segala cara sudah dilakukan, namun pendukung Ganjar kok justru makin solid dan bertambah banyak? Bukan cuma itu, tokoh-tokoh besar yang dulu pendukung Jokowi mulai tak tahan melihat tingkah serakahnya, dan lalu mendukung Ganjar. Slank adalah salah satunya. Politik pembodohan dan fitnah yang terus digaungkan kubu 02 memang sangat memeras emosi, dan hanya melahirkan pertikaian saja. Namun tak mungkin kita terhasut. Sebab kita percaya satu hal, bahwa kepemimpinan adalah kerja-kerja pengabdian untuk kebaikan rakyat, bukan lahan kekuasaan yang perlu diwariskan ke anak cucu dengan menghalalkan segala untuk menuntaskan dahaga segelintir orang. [RE Gus_Raharjo]",Politik,rt pak lurah marah makin sembrono jokowi komentar kondisi jalan rusak jateng sungguh hati kecil senyum seperti bukan timses jadi kelas buzzer betapa sengaja giring opini sembunyi data fakta memang kerja utama buzzer prabowogibran nyata mau sedikit buka data kondisi mantap jalan jateng justru paling baik banding jatim jabar mantap kondisi jalan jateng catat persen total panjang jalan provinsi km jatim kondisi persen jabar lebih rendah persen jokowi tahu fakta sengaja tutup butuh cuma jatuh ganjar pranowo sering aku pikir barangkali kuasa memang benarbenar buat rakyat jadi pintar musim milu orang bodoh rupa sangat butuh lah paling gampang cekok narasi bodoh fitnah macam aku yakin sekali bukan masuk golong lebih kejut hari aku baca berita jokowi melontoarkan nyata presiden pihak kampanye mudah duga maksud jokowi kata tak benar aktivitas kampanye tebar bansos lanjur tahu publik pribadi jokowi memang punya hak politik guna infrastruktur kuasa guna bansos rupa duit rakyat bantu menang anak bukan larang undangundang tindak sangat keji tak manusiawi lihat fenomena aku sederhana pandang memang betulbetul sangat marah bayang semua infrastruktur kuasa manfaat hukum jadi alat sandera tolak masyarakat prabowo gibran luar biasa besar aku jokowi memang sangat kerepot gerus suara jateng rupa basis ganjar pranowo bayang bulan kali jateng lho keliling banyak daerah tebar bansos semua camat bahkan perintah kerah warga sambut rombong jokowi jadi justru komedi warga diri tepi jalan beramairamai sambut jokowi ria ganjar berkalikali jadi wajar dong kalau jokowi makin marah kian sembrono nama manusia segala cara laku dukung ganjar kok justru makin solid tambah banyak bukan cuma tokohtokoh besar dulu dukung jokowi mulai tak tahan lihat tingkah serakah lalu dukung ganjar slank salah satu politik bodoh fitnah terus gaung kubu memang sangat peras emosi lahir tikai tak mungkin hasut percaya satu pimpin kerjakerja abdi baik rakyat bukan lahan kuasa perlu waris anak cucu halal segala tuntas dahaga gelintir orang re gusraharjo
"RT Karena program pak anies yg ini. Bapak gw juga akhirnya bikin sumur resapan dirumah. Plusnya bikin ga banjir dirumah, air hujan yg jatuh ke rumah ga keluar dr rumah. Terus Katanya bisa jadi proses bibit air ke sumur supya ga abis juga air di sumur. Ini bentuk sustainability ceuna [RE fatharanisoliha]",Sumber Daya Alam,rt program pak anies yg bapak gw akhir bikin sumur resap rumah plus bikin ga banjir rumah air hujan yg jatuh rumah ga keluar dr rumah terus kata jadi proses bibit air sumur supya ga abis air sumur bentuk sustainability ceuna re fatharanisoliha
RT Hasil karya Omon omon selalunya membanggakan. Bahkan setelah dia tak menjabat lagi. Penghargaan tetap diraih. Kampung Susun Kunir Jakarta karya Anies Raih Medali Emas di World Habitat Awards 2024 https://t.co/05h9M8OWOa [RE GeiszChalifah],Sosial Budaya,rt hasil karya omon omon selalu bangga bahkan tak jabat harga tetap raih kampung susun kunir jakarta karya anies raih medali emas world habitat awards re geiszchalifah
"RT Berbicara masalah kampanye, karena hanya nyimak keseluruhan kampanye AMIN dan sesekali melihat kampanye pak Ganjar dan Pak Prabowo Model kampanye ini brilian. Model kampanye kalau pak Anies menang, akan menaikkan standar kampanye kita ke depan. Semoga saja dah terpilih [RE andikahfi98]",Politik,rt bicara masalah kampanye nyimak seluruh kampanye amin sekal lihat kampanye pak ganjar pak prabowo model kampanye brilian model kampanye kalau pak anies menang naik standar kampanye depan moga dah pilih re
"RT Anies Baswedan : Republik ini tidak didirikan untuk minoritas, juga tidak didirikan untuk mayoritas. Republik ini didirikan untuk semua anak bangsa Indonesia. https://t.co/xQDhEEEzhK [RE Elz4m_]",Sosial Budaya,rt anies baswedan republik diri minoritas diri mayoritas republik diri semua anak bangsa indonesia re
"Suara-suara muda semakin keras mendukung Ganjar Mahfud sebagai capres dan cawapres 2024, karena kita percaya pada perbaikan hukum yang Mahfud Md usung. @fWpTGC6Umw3+e1TY5DwsMYwH1Fhhc9vO5iiKbv6XlWE= #GanjarMahfud2024 #3MandatGanjarMahfud #L3bihbaik https://t.co/rFiao2cFQY",Ideologi,suarasuara muda makin keras dukung ganjar mahfud capres cawapres percaya baik hukum mahfud md usung
RT Di Mata Rocky Gerung Prabowo-Gibran Beberapa Kali Lakukan Pelanggaran: Bawaslu Tidur? https://t.co/vyVBI3zlIK [RE geloraco],Politik,rt mata rocky gerung prabowogibran beberapa kali laku langgar bawaslu tidur re geloraco
"RT anies itu ga pernah ikut aksi 411 sama 212 coba tanya sama yg peci hitam, itu massanya darimana aja. https://t.co/528XWbHeKg [RE hamzizahmiaw14]",Politik,rt anies ga pernah ikut aksi sama coba tanya sama yg peci hitam massa darimana aja re
"@5qt6Vea84LO0e3CBl1V9T7bgySW/NrkUPnTQxOLbn8I= Klaim tidak memilih Prabowo jika Anies kalah, mencerminkan sikap kritis dan kebebasan berpendapat, terlepas dari hasil pemilihan.",Politik,klaim pilih prabowo anies kalah cermin sikap kritis bebas dapat lepas hasil pilih
"RT Tapi, Prabowo punya urusan serius dengan keluarga korban kekerasan negara https://t.co/7xmQ20HkDJ [RE Mythicalforest]",Politik,rt prabowo punya urus serius keluarga korban keras negara re mythicalforest
@V9FxxokA4KyLHgXlj49VJsgqD4b3Wnvk93X7WmbrY3c= Petani Se-Indonesia Dukung Prabowo... Tp yg dapat jatah ajaÃƒÂ°Ã‚Å¸Ã‚ËœÃ‚â€ ,Ideologi,tani indonesia dukung prabowo tp yg jatah aja
"RT Di Sorong Papua , Pak Anies mengunjungi Masjid &amp; Yayasan Islamic Center HJ Aliyyah Baswedan yg didirikan sejak 2009 Oleh Ibunya Pak Anies. Dibangun diatas Batu yg didatangkan dari Gaza yg Berlumuran Darah Para Suhada Palestina. https://t.co/Ud4alRHmPC [RE ronaldy596]",Sosial Budaya,rt sorong papua pak anies unjung masjid amp yayasan islamic center hj aliyyah baswedan yg diri sejak ibu pak anies bangun atas batu yg datang gaza yg lumur darah suhada palestina re
"@ZL8dM3tEMwgf66xb4uazd951e4cN1b8TxWbKq9s1190= Food estate bagus. Profres..Meski belum maksimal. Sudah ada panen jagung &amp; singkong (dalam jumlah terbatas) Namanya juga baru mulai, pertanian itu bukan sulap yg sehari dua hari langsung menghasilkan. Btw,",Sumber Daya Alam,food estate bagus profresmeski maksimal panen jagung amp singkong jumlah batas nama baru mulai tani bukan sulap yg hari hari langsung hasil btw
"RT Test Ombak, Rabu, 14 Februari 2024 tetap solid ya kita pilih pasangan calon Presiden RI No urut 01 Anies-Muhaimin? Kalau solid Monggo di retweet &amp; Like. Oh, iya...Kalau ada Abah Anies ngapain pula kita pilih lainnya ? https://t.co/FpsWRBVMGb [RE putrisakera]",Ideologi,rt test ombak rabu februari tetap solid pilih pasang calon presiden ri no urut aniesmuhaimin kalau solid monggo retweet amp like iyakalau abah anies ngapain pilih lain re putrisakera
"RT Selamat pagi pak @PZoWK/YG+oFcqjXq26HJHN5H88fF4Bb/cCeH86M7DiA= mohon yg terjadi semalam dalam debat ditutup rapat saat pagi ini bapak sebagai Menkopulhukam, dimana satu perahu dg pak @FCTOF7dOfD9nCoLRzR4akKcThb/Ux/G9Pl29ZKBp9FQ= yg anda sindir, yg nahkodanya Presiden Jokowi (atasan bapak). nggak elok pak [RE joxzin72]",Politik,rt selamat pagi pak mohon yg jadi malam debat tutup rapat pagi bapak menkopulhukam satu perahu dg pak yg sindir yg nahkoda presiden jokowi atas bapak elok pak re
RT Ini namanya gagasan yang rasional dan realistisÃ¢Â€Â¦. Akhirnya Prabowo setuju. Walaupun Dg kata-kata kita harus punya dana yang cukupÃ¢Â€Â¦. Loh tadi Katanya banyak duit..haha https://t.co/9Q40RLJG19 [RE ShamsiAli2],Politik,rt nama gagas rasional realistis akhir prabowo tuju walaupun dg katakata punya dana cukup loh tadi kata banyak duithaha re
RT @q4fkWpmJNulUSQt0/2gH7QGNI3s5XgjEt/YBHaFAeuc= ga ngaruh wir tetap all in prabowo yang menjunjung tinggi nepotisme dan kerahasiaan anggaran negaraÃ°ÂŸÂ˜ÂŽ [RE kamusantaiii],Politik,rt ga ngaruh wir tetap all in prabowo junjung tinggi nepotisme rahasia anggar negara re kamusantaiii
"Hadiri Konsolidasi Demokrat Sulsel, AHY Beri Instruksi Menangkan Prabowo-Gibran.. l`_ AgusYudhoyono PDemokrat Demokrat Bersama AHY https://t.co/jj11byo7Py",Politik,hadir konsolidasi demokrat sulsel ahy beri instruksi menang prabowogibran l agusyudhoyono pdemokrat demokrat sama ahy
@VFA1NjlKgnsZ3eU18Lem76PMJh+nfGkYx4ykhYsETCY= @xRkMG5nZw4b1KWQ3OFpzsD/NnYtjg7rx9a8ii8doSQo= @owGBRNQcgIHZSGH1WZ4DmUzW8sktMYNed0D4mk/nVA0= @TUHm4c9yHLOP0zucvTB/XXB6WpaZgzjUj8obRWUc1do= di jebolin rohingya di laut pake kapan ikan dibilang kuat?,Sumber Daya Alam,jebolin rohingya laut pake kapan ikan bilang kuat
Capres Cawapres Ganjar Pranowo dan Mahfud MD mengajak masyarakat untuk menjadi garda terdepan dalam menjaga Konstitusi atau aturan dasar negara.#GanjarPranowoPilihanUmat https://t.co/MMVpNSAG7v,Ideologi,capres cawapres ganjar pranowo mahfud md ajak masyarakat jadi garda depan jaga konstitusi atur dasar
"@yEXwTjZSUsCjIApiWa9wUNJ8OOS0spfHBlN0T7lREpE= Para petani adalah pejuang. Mereka adalah pahlawan pangan. Petani Indonesia harus jadi petani makmur, saya bersama Mas Gibran, kami akan berjuang untuk kepentingan rakyat, termasuk petani. Kami akan bekerja se",Sosial Budaya,tani juang pahlawan pangan tani indonesia jadi tani makmur sama mas gibran juang penting rakyat masuk tani kerja se
RT Tiba-Tiba 8 Kelompok Pendukung Prabowo di Solo Raya Migrasi Dukungan ke Anies Baswedan https://t.co/AFRxGlq2tA [RE democrazymedia],Politik,rt tibatiba kelompok dukung prabowo solo raya migrasi dukung anies baswedan re democrazymedia
"RT Ganjar Pranowo terus bergerak, canvasing, dan door to door. Ganjar mengutamakan jabat tangan langsung dengan warga di akar rumput. Sapa masyarakat langsung. Ã°ÂŸÂ¤ÂŸÃ°ÂŸÂ‡Â®Ã°ÂŸÂ‡Â© Ganjar Bersama Rakyat https://t.co/c3itE8zJ7x [RE LaingenLisa]",Politik,rt ganjar pranowo terus gerak canvasing door to door ganjar utama jabat tangan langsung warga akar rumput sapa masyarakat langsung ganjar sama rakyat re laingenlisa
"RT Pengamat Militer Sebut Adanya Kemungkinan Gibran Khianati Prabowo Jika Menang Pilpres 2024, Ini Alasannya https://t.co/0y8KpCq3Ke [RE OposisiCerdas]",Politik,rt amat militer sebut ada mungkin gibran khianat prabowo menang pilpres alas re oposisicerdas
"Ganjar Pranowo dan Mahfud MD, mari bersama kita bantu nelayan lepas dari belenggu kredit macet! #NelayanLepas #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/oZ1eJqT8IG",Politik,ganjar pranowo mahfud md sama bantu nelayan lepas belenggu kredit macet nelayanlepas jnk ganjarmahfudrebound
"@oiTj0SnKgiyhKNlW+fQ1+HjN9k/5ublQpKDnx85b91Y= @C62/h8+G+avmndYcwXOWCuZo+uZUgMU6f6LhQAC8qhU= @aFDujpS/uWdu2ir51dVjcpkAv3M/wiGxdHN3NOGc7LE= Totalitas. Menangkan 02 utk masa depan kaum muda. Bersama Demokrat, ""berdiri sama tinggi dan duduk sama rendah"" terwu",Demografi,totalitas menang utk masa depan kaum muda sama demokrat diri sama tinggi duduk sama rendah terwu
CEK FAKTA: Benarkah Anggaran Pertahanan Indonesia Hanya 2% dari PDB Seperti Kata Ganjar? https://t.co/hfsUtyPjYH,Pertahanan dan Keamanan,cek fakta benar anggar tahan indonesia pdb kata ganjar
"@Yi1UXKGi2dtPM8o8IXbKvr/M6EBJ9Cks38BaZzQErL4= PRABOWO abis keributan 1998 kabur ke Yordania, pulang ke Indonesia bikin Partai Gerindra, belum mempertanggungjawabkan pelanggaran HAM",Ideologi,prabowo abis ribut kabur yordania pulang indonesia bikin partai gerindra langgar ham
"Capres Ganjar Pranowo punya ide kreatif! Enggak cuma melanjutkan program pemerintahan sebelumnya, tapi juga menambah dan memperbaiki program pemerintah.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK",Ideologi,capres ganjar pranowo punya ide kreatif enggak cuma lanjut program perintah belum tambah baik program jnk
@Ry7I/c797tCCmy3EUnqngTUCp5WqZe9cZQ12SHn/Rto= pesan Mendalam pak Ganjar untuk kedamaian Indonesia,Sosial Budaya,pesan dalam pak ganjar damai indonesia
"RT Ã°ÂŸÂ”Â Repost, Ã¢ÂÂ¤Ã¯Â¸Â Love dan Share di media sosial temen-temen Ã°ÂŸÂ™Â [Full] Usai Debat Capres, Anies Dicecar Pertanyaan Petani Gorontalo di Acara #DesakAnies #AniesMuhaimin2024 #aniesbubble https://t.co/2NCKHvX5L5 [RE rohta_julian]",Politik,rt repost love share media sosial tementemen full usai debat capres anies cecar tanya tani gorontalo acara desakanies aniesbubble re rohtajulian
